_id,Project ID,Planning_ID,Implementation_By,Project,Site_ID,Site_Name,HO_Date,Scope,New_RAT,New_Sector,Approval_Status,Approval_Ref,Blank,Tilt,Azimuth,Antenna_Height,New_RRU_Type,RRU_From,New_BTS_Type,BTS_From,New_Antenna_Type,Antenna_From,Cards_Type_n_From,Battery_count_n_From,Mobitel_Region,Planning_Engineer,On_Air_Target,Planning_Comments,Site_Engineer,Assigned_Date,Special_Tag,Coordinator_Comments,Sub_Contractor,Sub_Contractor_Remarks,Site_Status,Dependency,Responsible,Mobilization_Status,Mobilized_Date,Installation_Status,Installation_Date,Commissioning_Status,Commisioned_Date,SAR_Status,PAT_Status,PAT_Submitted,PAT_Pass_Date,On_Air_Status,On_Air_Date,Last Modified By,Supply_PR_Status,Supply_PR_Number,SAR_Date,SAR_Reference,PAT_Reference,Balance_Material_Returned_Date,Check_List_Verified,Material_Reconciled,Check_List_Submitted,Dependencies_On_Air_Target,Supply_BOQ_Submitted,Supply_BOQ_Approved,Power_Connected_Date,TX_Connected_Date,IMP_PR_Number
639b54c2135f56581322c57e,637ded3f021304136f70def9,Other Project 2022_ZTE Dual Beam_006_1667901577443,Mobitel Direct,Other Project 2022,TRPUL1,Pulmoddai,6/17/2022,ZTE Dual Beam,Capacity Upgrade,TRPUL1H/TRPUL1I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/26/2024,NA,Dumindu Chamikara,6/22/2022,N/A,N/A,L&H engineers,Subcon allocated,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c580,637ded3f021304136f70defb,Other Project 2022_ZTE Dual Beam_008_1667901577481,Mobitel Direct,Other Project 2022,ANKUR1,Kurundamkulam,6/17/2022,ZTE Dual Beam,Capacity Upgrade,ANKUR1I/ANKUR1H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/28/2024,NA,Suranga Bandara,6/22/2022,N/A,N/A,L&H engineers,Task commenced,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c584,637ded3f021304136f70deff,Other Project 2022_ZTE Dual Beam_012_1667901577527,Mobitel Direct,Other Project 2022,KNUOK1,Kilinochi_Campus,6/17/2022,ZTE Dual Beam,Capacity Upgrade,KNUOK1G/KNUOK1I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/3/2024,NA,Suranga Bandara,6/22/2022,N/A,N/A,L&H engineers,Task accepted,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c586,637ded3f021304136f70df01,Other Project 2022_ZTE Dual Beam_014_1667901577547,Mobitel Direct,Other Project 2022,KYANG2,Angunawela2,6/17/2022,ZTE Dual Beam,Capacity Upgrade,KYANG2H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/5/2024,NA,Dumindu Chamikara,6/22/2022,N/A,N/A,L&H engineers,Subcon allocated,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c593,637ded3f021304136f70df0e,Other Project 2022_Miscellaneous HO Huawei2022 Sectors_98_1669022835459,Mobitel Direct,Other Project 2022,KYHAL1,0,11/8/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/18/2024,NA,N/A,11/13/2022,N/A,N/A,N/A,Task handed over,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c599,637ded3f021304136f70df14,Other Project 2022_Huawei 3G Shutdown-Old_009_1663090893162,Mobitel Direct,Other Project 2022,BDDIY3,Diyathalawa_Town,9/1/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/12/2023,NA,Yomal Kodagoda,9/6/2022,N/A,N/A,L&H engineers,PR Raised,Not Started,,,Completed,9/27/2022,Completed,9/27/2022,Completed,9/27/2022,Approved,SAR Only,,,Completed,9/27/2022,,,,,,,,,,,,,,,,139111
639b54c2135f56581322c59a,637ded3f021304136f70df15,Other Project 2022_Huawei 3G Shutdown-Old_010_1663090893179,Mobitel Direct,Other Project 2022,BDGER1,Geradiella,9/1/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/13/2023,NA,Yomal Kodagoda,9/6/2022,N/A,N/A,L&H engineers,PR Raised,Not Started,,,Completed,9/30/2022,Completed,9/30/2022,Completed,9/30/2022,Approved,SAR Only,,,Completed,9/30/2022,,,,,,,,,,,,,,,,140607
639b54c2135f56581322c420,637debe7021304136f70dd6f,Other Project 2022_ZTE 3G Shutdown - Old_032_1663089705739,Mobitel Direct,Other Project 2022,ANDEK1,Dekethipothana,9/1/2022,ZTE 3G Shutdown,Removal only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/28/2023,NA,Dumindu Chamikara,9/6/2022,N/A,N/A,L&H engineers,PR Raised,Not Started,,,Completed,9/15/2022,Completed,9/16/2022,Completed,9/17/2022,Pending,SAR Only,,,Completed,9/20/2022,,,,,,,,,,,,,,,,140602
639b54c2135f56581322c421,637debe7021304136f70dd70,Other Project 2022_ZTE 3G Shutdown - Old_034_1663089705745,Mobitel Direct,Other Project 2022,ANMUR2,Muriyakadawala_1,9/1/2022,ZTE 3G Shutdown,Removal only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/1/2023,NA,Dumindu Chamikara,9/6/2022,N/A,N/A,L&H engineers,Task completed,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c424,637debe7021304136f70dd73,Other Project 2022_Huawei 3G Shutdown-Old_001_1663090893030,Mobitel Direct,Other Project 2022,AMOKA1,Okanda,9/1/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/4/2023,NA,Dumindu Chamikara,9/6/2022,N/A,N/A,L&H engineers,PR Raised,Not Started,,,Completed,2/3/2022,Completed,2/3/2022,Completed,2/3/2022,Approved,SAR Only,,,Completed,2/3/2022,,,,,,,,,,,,,,,,138913
639b54c2135f56581322c425,637debe7021304136f70dd74,Other Project 2022_Huawei 3G Shutdown-Old_002_1663090893047,Mobitel Direct,Other Project 2022,AMPAN4,Panama Camp2,9/1/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/5/2023,NA,Dumindu Chamikara,9/6/2022,N/A,N/A,L&H engineers,PR Raised,Not Started,,,Completed,9/4/2022,Completed,9/5/2022,Completed,9/6/2022,Pending,SAR Only,,,Completed,9/9/2022,,,,,,,,,,,,,,,,138914
639b54c2135f56581322c426,637debe7021304136f70dd75,Other Project 2022_Huawei 3G Shutdown-Old_003_1663090893067,Mobitel Direct,Other Project 2022,AMSAM2,Samanthurai_2,9/1/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/6/2023,NA,Dumindu Chamikara,9/6/2022,N/A,N/A,L&H engineers,PR Raised,Not Started,,,Completed,8/30/2022,Completed,8/30/2022,Completed,8/30/2022,Approved,SAR Only,,,Completed,8/30/2022,,,,,,,,,,,,,,,,141469
639b54c2135f56581322c429,637dec38021304136f70dd7a,Other Project 2022_Huawei 3G Shutdown-Old_017_1663090893308,Mobitel Direct,Other Project 2022,GLAHU1,Ahungalla,9/1/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/20/2023,NA,Suranga Gunawardhana,9/6/2022,N/A,NA,L&H engineers,PR Raised,,,,Completed,9/4/2022,Completed,9/5/2022,Completed,9/6/2022,Pending,SAR Only,,,Completed,9/9/2022,Chamara Jayasanka,,,,,,,,,,,,,,,138102
639b54c2135f56581322c43b,637dec38021304136f70dd8c,Other Project 2022_Huawei 3G Shutdown-Old_035_1663090893456,Mobitel Direct,Other Project 2022,HMGNR1,Gonnoruwa,9/1/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/7/2023,NA,Suranga Gunawardhana,9/6/2022,N/A,N/A,DAR E-COM PRIVATE LIMITED ,PR Raised,Not Started,,,Completed,8/8/2022,Completed,8/8/2022,Completed,8/8/2022,Approved,SAR Only,,,Completed,8/8/2022,,,,,,,,,,,,,,,,141182
639b54c2135f56581322c43d,637dec38021304136f70dd8e,Other Project 2022_Huawei 3G Shutdown-Old_037_1663090893472,Mobitel Direct,Other Project 2022,HMKRM1,Kirama,9/1/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/9/2023,NA,Mohamed Imran,9/6/2022,N/A,N/A,Garter Solutions,Task accepted,Not Started,,,Completed,8/13/2022,Completed,8/14/2022,Completed,8/15/2022,Pending,SAR Only,,,Completed,8/18/2022,,,,,,,,,,,,,,,,0
639b54c2135f56581322c43f,637dec38021304136f70dd90,Other Project 2022_Huawei 3G Shutdown-Old_039_1663090893488,Mobitel Direct,Other Project 2022,HMRID2,Ridiyagama_Safari_Camp,9/1/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/11/2023,NA,Suranga Gunawardhana,9/6/2022,N/A,N/A,DAR E-COM PRIVATE LIMITED ,PR Raised,Not Started,,,Completed,8/11/2022,Completed,8/11/2022,Completed,8/11/2022,Approved,SAR Only,,,Completed,8/11/2022,,,,,,,,,,,,,,,,139495
639b54c2135f56581322c455,637dec38021304136f70dda6,Other Project 2022_Huawei 3G Shutdown-Old_062_1663090893699,Mobitel Direct,Other Project 2022,NUHFR2,High_forest2,9/1/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/3/2023,NA,Yomal Kodagoda,9/6/2022,N/A,N/A,L&H engineers,PR Raised,Not Started,,,Completed,9/27/2022,Completed,9/27/2022,Completed,9/27/2022,Approved,SAR Only,,,Completed,9/27/2022,,,,,,,,,,,,,,,,139544
639b54c2135f56581322c45f,637dec38021304136f70ddb0,Other Project 2022_Huawei 3G Shutdown-Old_072_1663090893805,Mobitel Direct,Other Project 2022,RTBEL2,Belihul_Oya,9/1/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/13/2023,NA,Yomal Kodagoda,9/6/2022,N/A,N/A,L&H engineers,BOQ Approved,Not Started,,,Completed,9/30/2022,Completed,9/30/2022,Completed,9/30/2022,Approved,SAR Only,,,Completed,9/30/2022,,,,,,,,,,,,,,,,0
639b54c2135f56581322c465,637dec38021304136f70ddb6,Other Project 2022_Card Removal_152_1663297422912,Mobitel Direct,Other Project 2022,COL028,Flower_Rd_Colombo_7,9/15/2022,Card Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/19/2023,NA,N/A,9/20/2022,N/A,N/A,N/A,Task handed over,Not Started,,,Completed,9/15/2022,Completed,9/16/2022,Completed,9/17/2022,Pending,SAR Only,,,Completed,9/20/2022,,,,,,,,,,,,,,,,0
639b54c2135f56581322c46a,637dec38021304136f70ddbb,Other Project 2022_Card Removal_157_1663297422995,Mobitel Direct,Other Project 2022,COL052,Saranankara_Mw	_Dehiwala,9/15/2022,Card Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2023,NA,N/A,9/20/2022,N/A,N/A,N/A,Task handed over,Not Started,,,Completed,9/24/2022,Completed,9/25/2022,Completed,9/26/2022,Pending,SAR Only,,,Completed,9/29/2022,,,,,,,,,,,,,,,,0
639b54c2135f56581322c470,637dec38021304136f70ddc1,Other Project 2022_L2100 Activation-Old_242_1663742048439,Mobitel Direct,Other Project 2022,COL010,Test,9/1/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/30/2023,NA,Sampath Kaluarachchi,9/6/2022,N/A,N/A,Garter Solutions,PR Raised,Not Started,,,Completed,10/17/2022,Completed,10/17/2022,Completed,10/17/2022,Approved,SAR Only,,,Completed,10/17/2022,,,,,,,,,,,,,,,,141397
639b54c2135f56581322c487,637dec76021304136f70ddd9,Other Project 2022_Huawei Mis. HO-2022-Old_116_1664177651577,Mobitel Direct,Other Project 2022,HMUDY1,Udayala ,5/31/2022,Miscellaneous HO Huawei2022,L2100,HMUDY1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/3/2023,0,Suranga Gunawardhana,6/5/2022,N/A,NA,DAR E-COM PRIVATE LIMITED ,Task commenced,,,,Completed,11/5/2022,Completed,11/6/2022,Completed,11/7/2022,Pending,Pending,,,Completed,11/10/2022,Chamara Jayasanka,,,,,,,,,,,,,,,0
639b54c2135f56581322c489,637dec76021304136f70dddb,Other Project 2022_Huawei Mis. HO-2022-Old_121_1664177651613,Mobitel Direct,Other Project 2022,TGST5G,Galle SLT Teleshop Experience Center,6/3/2022,Miscellaneous HO Huawei2022,5G Temporary,TGST5G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/5/2023,Temporary FD Pole and cable ladder installation done by Mobitel ,Suranga Gunawardhana,6/8/2022,N/A,NA,L&H engineers,BOQ Rejected,,,,Completed,6/19/2022,Completed,6/20/2022,Completed,6/21/2022,Pending,Pending,,,Completed,6/24/2022,Chamara Jayasanka,,,,,,,,,,,,,,,0
639b54c2135f56581322c498,637dec76021304136f70ddea,Other Project 2022_Huawei Mis. HO-2022-Old_140_1664177651862,Mobitel Direct,Other Project 2022,KLBEN1,Bentota,3/11/2022,Miscellaneous HO Huawei2022,Relocation COW to Tower,KLBEN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/20/2023,This is relocation of  KLBEN1 COW to Tower site				Please proceed BTS relocation technology wise during minimum down time 				After relocation complete need to remove all the equipment from KLBEN1 COW and KLBEN1 COW,N/A,3/16/2022,N/A,N/A,N/A,Task handed over,Not Started,,,Completed,5/1/2022,Completed,5/2/2022,Completed,5/3/2022,Pending,Pending,,,Completed,5/6/2022,,,,,,,,,,,,,,,,0
639b54c2135f56581322c4a1,637dec76021304136f70ddf3,Other Project 2022_Huawei Mis. HO-2022-Old_150_1664177652031,Mobitel Direct,Other Project 2022,GMAMI2,Amithirigala,7/26/2022,Miscellaneous HO Huawei2022,GSM900L850,GMAMI2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/29/2023,0,Shehan Perera,7/31/2022,N/A,N/A,L&H engineers,BOQ Approved,Not Started,,,Completed,11/1/2022,Completed,11/2/2022,Completed,11/3/2022,Pending,Pending,,,Completed,11/6/2022,,,,,,,,,,,,,,,,0
639b54c2135f56581322c4ad,637dec76021304136f70ddff,Other Project 2022_L2100 Activation-Old_161_1664178414566,Mobitel Direct,Other Project 2022,KYKAN8,Dalada_Street	_Kandy,7/27/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/10/2023,Need to commission before 4th August 2022,N/A,8/1/2022,N/A,N/A,N/A,Task handed over,Not Started,,,Completed,8/10/2022,Completed,8/11/2022,Completed,8/12/2022,Pending,Pending,,,Completed,8/15/2022,,,,,,,,,,,,,,,,0
639b54c2135f56581322c4af,637dec76021304136f70de01,Other Project 2022_L2100 Activation-Old_163_1664178414599,Mobitel Direct,Other Project 2022,KYMAL1,Wewarauma,7/27/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/12/2023,Need to commission before 4th August 2022,N/A,8/1/2022,N/A,N/A,N/A,Task handed over,Not Started,,,Completed,8/13/2022,Completed,8/14/2022,Completed,8/15/2022,Rejected,Pending,,,Completed,8/18/2022,,,,,,,,,,,,,,,,0
639b54c2135f56581322c4b4,637dec76021304136f70de06,Other Project 2022_L2100 Activation-Old_168_1664178414682,Mobitel Direct,Other Project 2022,KYTWN6,Keppetigala_Road2,7/27/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2023,Need to commission before 4th August 2022,N/A,8/1/2022,N/A,N/A,N/A,Task handed over,Not Started,,,Completed,8/5/2022,Completed,8/6/2022,Completed,8/7/2022,Rejected,Pending,,,Completed,8/10/2022,,,,,,,,,,,,,,,,0
639b54c2135f56581322c4b5,637dec76021304136f70de07,Other Project 2022_L2100 Activation-Old_169_1664178414700,Mobitel Direct,Other Project 2022,KYHEE1,Heerassagala,7/27/2022,L2100 Activation,L2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/2023,Need to commission before 4th August 2022,Prashath Jayawardhane,8/1/2022,N/A,N/A,L&H engineers,Task completed,Not Started,,,Completed,8/16/2022,Completed,8/16/2022,Completed,8/16/2022,Pending,Pass,8/16/2022,10/25/2022,Completed,10/26/2022,,,,,2.02E+13,2.02E+13,,,,,,,,,,0
639b54c2135f56581322c4ce,637dec76021304136f70de20,Other Project 2022_Miscellaneous HO Huawei2022 Sectors_173_1665039006462,Mobitel Direct,Other Project 2022,ZBAT17,Pelawatta_2,9/2/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/12/2023,NA,N/A,9/7/2022,N/A,N/A,N/A,Task handed over,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c4d1,637dec76021304136f70de23,Other Project 2022_Miscellaneous HO Huawei2022 Sectors_047_1665039006506,Mobitel Direct,Other Project 2022,KYKAT5,Katugasthota_5,10/6/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/15/2023,NA,Prashath Jayawardhane,10/11/2022,N/A,N/A,Suvitech Networks Pvt Ltd,Task accepted,,,,Hold,,Hold,,Hold,,PAT Only,Pending,,,Pending,,,,,,N/A,N/A,,,,,,,,,,0
639b54c2135f56581322c4d7,637dec76021304136f70de29,Other Project 2022_Miscellaneous HO Huawei2022 Sectors_182_1665039006589,Mobitel Direct,Other Project 2022,RTHID1,Hidellana,9/21/2022,Huawei 3G Shutdown,Removal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/21/2023,NA,Himantha Rajapaksha,9/26/2022,N/A,N/A,Garter Solutions,BOQ Approved,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c4db,637deca2021304136f70de2e,Other Project 2022_Tower Enhancement_033_1665052237367,Mobitel Direct,Other Project 2022,MLKAI1,Kaikawala,8/7/2022,Tower Enhancement,GL1800 4th sector,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/6/2023,NA,Prashath Jayawardhane,8/12/2022,N/A,N/A,L&H engineers,PR Raised,Not Started,,,Completed,10/20/2022,Completed,10/20/2022,Completed,10/20/2022,Pending,Submitted,11/29/2022,,Completed,11/29/2022,,,,,,,,,,,,,,,,141455
639b54c2135f56581322c4e1,637deca2021304136f70de34,Lamp Site Implementation_Lamp Site RAN Implementation_031_1666021555556,Mobitel Direct,Lamp Pole,LCC105,Dematagoda Housing Scheme 1 Lamp Pole,9/4/2022,Lamp Site RAN Implementation,New Site/ LP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/12/2023,NA,Shehan Perera,9/9/2022,N/A,N/A,DAR E-COM PRIVATE LIMITED ,Task accepted,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c4f5,637deca2021304136f70de48,Lamp Site Implementation_Lamp Site RAN Implementation_51_1666021556163,Mobitel Direct,Lamp Pole,LCC122,Sathhiru_Sevana_F_West_Lamp,10/4/2022,Lamp Site RAN Implementation,New Site/ LP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/1/2023,NA,Shehan Perera,10/9/2022,N/A,N/A,DAR E-COM PRIVATE LIMITED ,Task accepted,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c4f7,637deca2021304136f70de4a,Lamp Site Implementation_Lamp Site RAN Implementation_53_1666021556228,Mobitel Direct,Lamp Pole,LCC106,Dematagoda_Housing_Scheme_Lamp_2Â ,10/4/2022,Lamp Site RAN Implementation,New Site/ LP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/3/2023,NA,Shehan Perera,10/9/2022,N/A,N/A,DAR E-COM PRIVATE LIMITED ,Task accepted,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c4fe,637deca2021304136f70de51,Lamp Site Implementation_Lamp Site RAN Implementation_60_1666021556396,Mobitel Direct,Lamp Pole,LKU011,Millennium_City,10/4/2022,Lamp Site RAN Implementation,New Site/ LP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/10/2023,NA,Shehan Perera,10/9/2022,N/A,N/A,DAR E-COM PRIVATE LIMITED ,Task accepted,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c507,637deca2021304136f70de5a,Lamp Site Implementation_Lamp Site RAN Implementation_69_1666021556651,Mobitel Direct,Lamp Pole,LAN032,Rajarata_Campus_2_Lamp,10/4/2022,Lamp Site RAN Implementation,New Site/ LP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/19/2023,NA,Shehan Perera,10/9/2022,N/A,N/A,DAR E-COM PRIVATE LIMITED ,Task accepted,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c50e,637deca2021304136f70de61,Lamp Site Implementation_Lamp Site RAN Implementation_76_1666021556862,Mobitel Direct,Lamp Pole,LGM041,Orutota_Rd_Lamp,10/4/2022,Lamp Site RAN Implementation,New Site/ LP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/26/2023,NA,Shehan Perera,10/9/2022,N/A,N/A,DAR E-COM PRIVATE LIMITED ,Task accepted,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c516,637deca2021304136f70de69,Lamp Site Implementation_Lamp Site RAN Implementation_84_1666021557096,Mobitel Direct,Lamp Pole,LCZ029,IDH_1_RDA_Lamp,10/4/2022,Lamp Site RAN Implementation,New Site/ LP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/4/2023,NA,Shehan Perera,10/9/2022,N/A,N/A,DAR E-COM PRIVATE LIMITED ,Task accepted,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c520,637deca2021304136f70de73,Other Project 2022_Miscellaneous HO Huawei2022 RRUs_62_1666081012257,Mobitel Direct,Other Project 2022,MTGAN2,Gandara_2,10/13/2022,Miscellaneous HO Huawei2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/14/2023,NA,Suranga Gunawardhana,10/18/2022,N/A,NA,L&H engineers,BOQ Verified_2,,,,Installation Pending,,Installation Pending,,Pending,,Pending,Pending,,,Pending,,Chamara Jayasanka,,,,,,,,,,,,,,,0
639b54c2135f56581322c526,637deca2021304136f70de79,Other Project 2022_Miscellaneous HO Huawei2022 RRUs_197_1666081012353,Mobitel Direct,Other Project 2022,ZHOM39,0,10/12/2022,Miscellaneous HO Huawei2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/2023,NA,N/A,10/17/2022,N/A,N/A,N/A,Task handed over,,,,Pending,,Pending,,Pending,,Pending,Pending,,,Pending,,,,,,,,,,,,,,,,,0
639b54c2135f56581322c529,637deca2021304136f70de7c,Other Project 2022_Huawei Mis. HO-2022-Old_083_1666083314850,Mobitel Direct,Other Project 2022,ZKOT33,Ambatale2,5/13/2022,Miscellaneous HO Huawei2022,G18L18,ZKOT33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/23/2023,Need to install dual barcket for Pole 2,Yomal Kodagoda,5/18/2022,N/A,N/A,L&H engineers,BOQ Approved,Not Started,,,Completed,9/17/2022,Completed,9/18/2022,Completed,9/22/2022,Pending,Pass with Minor,9/27/2022,10/18/2022,Completed,10/19/2022,,,,,,,,,,,,,,,,0
639b54c2135f56581322c52a,637deca2021304136f70de7d,Other Project 2022_Huawei Mis. HO-2022-Old_086_1666083314864,Mobitel Direct,Other Project 2022,ZKAD39,Eldeniya3,5/13/2022,Miscellaneous HO Huawei2022,G18L18,ZKAD39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/24/2023,0,Yomal Kodagoda,5/18/2022,N/A,N/A,L&H engineers,BOQ Approved,Not Started,,,Completed,11/2/2022,Completed,11/3/2022,Completed,11/7/2022,Pending,Pass,11/12/2022,11/28/2022,Completed,11/29/2022,,,,,,,,,,,,,,,,0
639b54c2135f56581322c52b,637deca2021304136f70de7e,Other Project 2022_Huawei Mis. HO-2022-Old_088_1666083314872,Mobitel Direct,Other Project 2022,ZMAH73,Boralesgamuwa East,5/13/2022,Miscellaneous HO Huawei2022,G18L18 L2100,ZMAH73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/25/2023,0,Yomal Kodagoda,5/18/2022,N/A,N/A,L&H engineers,BOQ Approved,Not Started,,,Completed,10/23/2022,Completed,10/24/2022,Completed,10/28/2022,Pending,Pass,11/2/2022,11/10/2022,Completed,11/11/2022,,,,,,,,,,,,,,,,0
